" Date","AMZN Mkt Cap","NFLX Mkt Cap","GOOGL Mkt Cap","AAPL Mkt Cap","FB Mkt Cap"
06-05-2008,"35,298.14","2,046.20","184,152.63","167,005.79","0.00"
06-04-2008,"34,040.92","1,996.84","179,730.21","163,267.70","0.00"
06-03-2008,"33,460.34","1,966.00","178,184.87","163,426.40","0.00"
06-02-2008,"33,510.47","1,905.55","180,603.38","164,069.98","0.00"
05-30-2008,"34,091.04","1,872.85","183,995.59","166,406.28","0.00"
05-29-2008,"33,560.59","1,872.24","183,116.13","164,590.15","0.00"
05-28-2008,"33,447.81","1,919.73","178,480.12","164,872.25","0.00"
05-27-2008,"33,673.36","1,975.87","176,174.68","164,360.92","0.00"
05-26-2008,"32,725.23","1,925.29","171,061.24","159,723.59","0.00"
05-23-2008,"32,725.23","1,925.29","171,061.24","159,723.59","0.00"
05-22-2008,"33,105.32","1,956.13","172,581.45","156,091.30","0.00"
05-21-2008,"32,704.34","1,954.90","172,747.92","157,096.34","0.00"
05-20-2008,"33,715.13","1,951.20","181,734.12","163,893.65","0.00"
05-19-2008,"34,370.89","1,911.10","181,394.90","161,865.91","0.00"
05-16-2008,"31,935.81","1,953.05","182,195.87","165,410.12","0.00"
05-15-2008,"31,793.80","1,846.33","182,487.94","167,270.27","0.00"
05-14-2008,"30,991.86","1,875.32","181,011.71","164,211.03","0.00"
05-13-2008,"31,142.22","1,891.36","183,116.13","167,473.04","0.00"
05-12-2008,"31,129.69","1,894.44","183,725.47","165,886.13","0.00"
05-09-2008,"30,244.21","1,895.06","179,628.78","161,733.67","0.00"
05-08-2008,"30,402.93","1,859.90","182,703.03","163,153.08","0.00"
05-07-2008,"30,565.82","1,860.51","181,446.38","160,975.48","0.00"
05-06-2008,"31,622.55","1,908.63","183,752.84","164,563.68","0.00"
05-05-2008,"31,710.27","1,908.06","186,429.10","162,862.17","0.00"
05-02-2008,"32,290.84","1,914.21","182,164.01","159,520.79","0.00"
05-01-2008,"33,147.08","1,908.06","185,858.75","158,692.08","0.00"
04-30-2008,"32,842.18","1,968.38","179,970.36","153,324.92","0.00"
04-29-2008,"33,723.48","1,980.69","175,012.71","154,294.48","0.00"
04-28-2008,"34,237.23","2,034.85","173,022.75","151,817.66","0.00"
04-25-2008,"33,773.60","2,090.25","170,496.92","149,605.27","0.00"
04-24-2008,"32,426.87","2,032.39","170,177.27","148,908.94","0.00"
04-23-2008,"33,808.43","1,924.06","171,258.43","143,576.30","0.00"
04-22-2008,"33,224.08","1,846.51","173,925.28","140,795.87","0.00"
04-21-2008,"33,466.17","2,420.16","168,532.03","147,791.73","0.00"
04-18-2008,"33,387.12","2,359.48","169,039.71","141,534.12","0.00"
04-17-2008,"30,861.20","2,490.42","140,876.35","135,777.50","0.00"
04-16-2008,"31,090.45","2,384.57","142,596.80","135,083.17","0.00"
04-15-2008,"30,219.31","2,232.20","140,030.22","130,407.55","0.00"
04-14-2008,"30,265.15","2,189.37","141,540.71","129,880.24","0.00"
04-11-2008,"30,006.73","2,172.85","143,355.17","129,317.77","0.00"
04-10-2008,"31,190.49","2,237.71","146,999.77","135,830.21","0.00"
04-09-2008,"31,007.09","2,228.53","145,467.35","133,096.92","0.00"
04-08-2008,"32,220.03","2,257.90","146,601.78","134,327.35","0.00"
04-07-2008,"32,053.30","2,196.71","149,425.32","137,007.93","0.00"
04-04-2008,"32,040.80","2,215.68","147,629.66","134,538.27","0.00"
04-03-2008,"31,236.34","2,284.21","142,625.00","133,246.32","0.00"
04-02-2008,"32,249.21","2,224.25","145,940.55","129,625.37","0.00"
04-01-2008,"31,969.94","2,234.04","145,943.68","131,418.35","0.00"
03-31-2008,"29,719.12","2,120.23","138,034.00","126,118.66","0.00"
03-28-2008,"29,077.22","2,177.74","137,285.02","125,688.01","0.00"
03-27-2008,"29,510.71","2,224.86","139,165.30","123,262.30","0.00"
03-26-2008,"30,761.17","2,316.64","143,587.07","127,489.70","0.00"
03-25-2008,"31,332.21","2,271.36","141,264.94","123,903.89","0.00"
03-24-2008,"31,657.33","2,335.61","144,329.78","122,629.52","0.00"
03-21-2008,"30,506.91","2,217.52","135,865.42","117,127.74","0.00"
03-20-2008,"30,506.91","2,217.52","135,865.42","117,127.74","0.00"
03-19-2008,"29,248.12","2,133.69","135,379.68","113,963.80","0.00"
03-18-2008,"29,885.85","2,141.64","137,623.47","116,732.26","0.00"
03-17-2008,"27,730.90","2,018.65","131,578.39","111,379.90","0.00"
03-14-2008,"28,435.32","2,035.17","137,234.88","111,274.43","0.00"
03-13-2008,"28,477.01","2,093.30","138,829.98","112,443.34","0.00"
03-12-2008,"27,722.57","2,082.90","137,943.12","110,764.69","0.00"
03-11-2008,"27,989.33","2,024.16","137,836.54","111,924.88","0.00"
03-10-2008,"26,455.44","2,032.11","129,619.78","105,192.61","0.00"
03-07-2008,"26,713.87","1,912.79","135,802.74","107,442.54","0.00"
03-06-2008,"26,151.16","1,873.63","135,599.04","106,282.42","0.00"
03-05-2008,"27,089.04","1,964.19","140,299.70","109,411.12","0.00"
03-04-2008,"27,234.89","1,928.70","139,328.25","109,525.48","0.00"
03-03-2008,"26,021.95","1,893.21","143,220.42","106,985.54","0.00"
02-29-2008,"26,872.26","1,932.37","147,657.86","109,877.04","0.00"
02-28-2008,"28,281.10","1,929.93","148,977.19","114,174.72","0.00"
02-27-2008,"29,539.89","2,105.13","148,184.34","108,066.54","0.00"
02-26-2008,"29,881.68","1,882.47","145,467.35","104,718.03","0.00"
02-25-2008,"30,540.25","1,817.56","152,440.03","105,236.56","0.00"
02-22-2008,"30,044.24","1,804.58","159,133.80","104,990.47","0.00"
02-21-2008,"29,135.58","1,809.12","157,585.71","106,818.54","0.00"
02-20-2008,"30,694.48","1,783.16","159,509.85","108,822.36","0.00"
02-19-2008,"30,044.24","1,739.02","159,494.19","107,381.02","0.00"
02-18-2008,"30,411.04","1,726.68","165,977.99","109,534.26","0.00"
02-15-2008,"30,411.04","1,726.68","165,977.99","109,534.26","0.00"
02-14-2008,"31,594.80","1,736.42","166,509.35","112,021.47","0.00"
02-13-2008,"32,399.26","1,772.77","167,250.78","113,726.50","0.00"
02-12-2008,"31,032.10","1,746.16","162,079.53","109,736.40","0.00"
02-11-2008,"31,340.55","1,745.51","163,039.95","113,770.45","0.00"
02-08-2008,"30,515.51","1,744.86","161,641.55","110,281.31","0.00"
02-07-2008,"29,440.20","1,742.91","157,968.80","106,554.89","0.00"
02-06-2008,"28,435.47","1,689.03","156,955.20","107,222.81","0.00"
02-05-2008,"29,930.11","1,639.70","158,547.40","113,691.36","0.00"
02-04-2008,"30,702.34","1,680.60","154,990.56","115,703.96","0.00"
02-01-2008,"30,984.66","1,648.14","161,394.41","117,549.60","0.00"
01-31-2008,"32,259.25","1,632.56","176,535.89","118,931.19","0.00"
01-30-2008,"30,810.29","1,489.10","171,521.05","116,137.16","0.00"
01-29-2008,"30,702.34","1,503.38","172,224.94","115,574.84","0.00"
01-28-2008,"31,478.72","1,492.35","173,933.05","114,230.53","0.00"
01-25-2008,"32,217.74","1,413.15","177,192.85","114,230.53","0.00"
01-24-2008,"32,246.80","1,424.19","179,723.73","119,142.07","0.00"
01-23-2008,"30,710.64","1,542.33","171,630.58","122,192.67","0.00"
01-22-2008,"32,583.09","1,467.48","182,808.34","136,749.79","0.00"
01-21-2008,"33,114.52","1,437.23","187,782.50","141,277.18","0.00"
01-18-2008,"33,114.52","1,437.23","187,782.50","141,277.18","0.00"
01-17-2008,"33,263.98","1,431.96","187,951.43","140,865.66","0.00"
01-16-2008,"33,359.47","1,451.70","192,694.10","139,771.24","0.00"
01-15-2008,"33,313.80","1,450.38","199,482.74","148,001.31","0.00"
01-14-2008,"34,405.72","1,497.74","204,541.37","156,529.09","0.00"
01-11-2008,"33,662.55","1,539.84","199,670.44","151,197.05","0.00"
01-10-2008,"34,982.81","1,624.69","202,323.33","155,863.68","0.00"
01-09-2008,"35,381.38","1,512.87","204,347.40","157,071.90","0.00"
01-08-2008,"36,485.75","1,532.60","197,615.05","149,936.26","0.00"
01-07-2008,"36,876.02","1,636.53","203,111.68","155,530.96","0.00"
01-04-2008,"36,863.57","1,618.77","205,536.20","157,641.02","0.00"
01-03-2008,"39,529.00","1,714.80","214,398.97","170,669.05","0.00"
01-02-2008,"39,960.79","1,733.22","214,355.17","170,590.26","0.00"
01-01-2008,"38,462.00","1,750.98","216,322.94","173,427.00","0.00"
12-31-2007,"38,462.00","1,750.98","216,322.94","173,427.00","0.00"
12-28-2007,"39,213.47","1,771.37","219,779.83","174,959.20","0.00"
12-27-2007,"39,130.43","1,805.58","219,219.84","173,856.01","0.00"
12-26-2007,"38,549.18","1,887.80","222,379.53","174,188.73","0.00"
12-25-2007,"37,785.26","1,835.83","219,216.71","174,057.41","0.00"
12-24-2007,"37,785.26","1,835.83","219,216.71","174,057.41","0.00"
12-21-2007,"37,889.05","1,848.33","217,952.84","169,776.01","0.00"
12-20-2007,"37,606.73","1,791.76","215,762.95","163,909.88","0.00"
12-19-2007,"37,108.52","1,635.87","211,908.76","160,328.93","0.00"
12-18-2007,"36,074.73","1,590.49","210,651.14","160,206.36","0.00"
12-17-2007,"35,327.41","1,519.45","209,362.24","161,449.62","0.00"
12-14-2007,"36,983.97","1,547.07","215,847.42","166,694.09","0.00"
12-13-2007,"38,362.35","1,515.50","217,126.94","167,954.88","0.00"
12-12-2007,"37,897.36","1,523.39","218,784.99","167,105.60","0.00"
12-11-2007,"37,677.31","1,532.60","218,739.32","165,074.70","0.00"
12-10-2007,"38,619.76","1,545.10","224,750.86","170,038.67","0.00"
12-07-2007,"39,155.34","1,550.36","223,640.28","170,117.46","0.00"
12-06-2007,"39,113.83","1,572.07","223,762.29","166,311.31","0.00"
12-05-2007,"38,690.34","1,574.04","218,522.21","162,412.72","0.00"
12-04-2007,"39,196.86","1,562.20","214,032.95","157,430.88","0.00"
12-03-2007,"37,743.74","1,564.18","213,210.18","156,599.13","0.00"
11-30-2007,"37,598.43","1,519.45","216,798.46","159,540.95","0.00"
11-29-2007,"37,013.03","1,520.76","218,049.82","161,353.30","0.00"
11-28-2007,"37,490.48","1,513.53","216,566.95","157,789.85","0.00"
11-27-2007,"35,535.00","1,469.46","210,719.97","153,053.19","0.00"
11-26-2007,"33,755.34","1,412.23","208,351.76","151,067.36","0.00"
11-23-2007,"33,807.86","1,430.65","211,699.16","150,190.16","0.00"
11-22-2007,"33,114.52","1,417.49","206,637.40","147,493.50","0.00"
11-21-2007,"33,114.52","1,417.49","206,637.40","147,493.50","0.00"
11-20-2007,"33,376.08","1,488.53","202,889.57","147,834.97","0.00"
11-19-2007,"32,873.71","1,526.68","195,791.22","143,544.82","0.00"
11-16-2007,"32,632.91","1,565.49","198,225.12","145,681.15","0.00"
11-15-2007,"32,321.53","1,582.59","196,980.01","143,851.26","0.00"
11-14-2007,"32,595.55","1,633.90","200,743.48","144,902.57","0.00"
11-13-2007,"33,156.04","1,671.39","206,646.78","148,261.03","0.00"
11-12-2007,"31,968.63","1,612.19","197,737.09","134,129.29","0.00"
11-09-2007,"32,753.31","1,660.87","207,716.70","144,257.03","0.00"
11-08-2007,"34,700.49","1,788.47","217,061.24","153,064.32","0.00"
11-07-2007,"36,138.58","1,768.08","229,293.27","162,514.78","0.00"
11-06-2007,"36,232.50","1,791.11","231,538.75","167,303.95","0.00"
11-05-2007,"35,028.48","1,743.75","226,500.89","162,410.19","0.00"
11-02-2007,"35,696.92","1,727.30","222,006.15","163,884.42","0.00"
11-01-2007,"36,390.26","1,726.40","219,496.58","163,509.33","0.00"
10-31-2007,"37,013.03","1,738.22","220,679.57","165,698.87","0.00"
10-30-2007,"36,635.22","1,736.25","216,862.16","163,125.51","0.00"
10-29-2007,"37,407.45","1,731.65","212,011.58","161,459.37","0.00"
10-26-2007,"37,365.93","1,656.13","210,566.39","161,119.15","0.00"
10-25-2007,"36,622.76","1,663.36","208,665.49","159,444.29","0.00"
10-24-2007,"36,822.95","1,658.10","210,947.20","162,192.12","0.00"
10-23-2007,"41,678.89","1,706.70","210,931.59","162,392.75","0.00"
10-22-2007,"37,739.19","1,511.01","203,121.97","152,099.26","0.00"
10-19-2007,"37,106.69","1,563.40","201,236.67","148,204.20","0.00"
10-18-2007,"37,143.90","1,616.55","199,647.90","150,882.69","0.00"
10-17-2007,"37,433.28","1,633.36","197,731.39","150,230.45","0.00"
10-16-2007,"37,011.61","1,612.51","192,275.27","147,473.70","0.00"
10-15-2007,"37,425.01","1,611.84","193,558.15","145,212.64","0.00"
10-12-2007,"38,185.67","1,547.26","198,951.84","145,450.66","0.00"
10-11-2007,"36,933.07","1,541.20","194,148.08","141,081.84","0.00"
10-10-2007,"39,132.35","1,575.51","195,206.22","145,047.40","0.00"
10-09-2007,"39,406.72","1,533.13","192,020.88","145,977.93","0.00"
10-08-2007,"39,624.29","1,498.15","190,283.85","146,021.40","0.00"
10-05-2007,"38,623.87","1,479.98","185,423.90","140,403.42","0.00"
10-04-2007,"38,140.19","1,422.13","180,735.63","135,872.70","0.00"
10-03-2007,"38,220.80","1,418.09","182,293.16","137,333.77","0.00"
10-02-2007,"38,181.53","1,426.17","182,408.68","137,794.60","0.00"
10-01-2007,"38,615.60","1,427.51","181,834.32","135,958.78","0.00"
09-28-2007,"38,508.12","1,395.89","177,064.92","133,463.79","0.00"
09-27-2007,"38,603.20","1,436.93","177,136.71","134,359.52","0.00"
09-26-2007,"38,623.87","1,475.95","177,342.72","132,855.04","0.00"
09-25-2007,"38,644.50","1,413.39","177,604.92","133,211.59","0.00"
09-24-2007,"38,276.61","1,297.68","177,299.02","128,950.35","0.00"
09-21-2007,"37,743.33","1,290.95","174,826.91","125,358.74","0.00"
09-20-2007,"37,061.22","1,310.46","172,557.69","122,019.31","0.00"
09-19-2007,"36,792.51","1,321.22","170,691.12","122,419.26","0.00"
09-18-2007,"36,689.16","1,293.64","167,076.60","122,549.80","0.00"
09-17-2007,"35,928.51","1,238.48","163,964.61","120,367.00","0.00"
09-14-2007,"36,284.03","1,192.06","165,041.48","120,714.86","0.00"
09-13-2007,"36,073.20","1,166.50","163,802.30","119,314.74","0.00"
09-12-2007,"36,089.73","1,167.84","163,137.45","119,010.36","0.00"
09-11-2007,"35,668.07","1,188.70","162,725.43","117,827.64","0.00"
09-10-2007,"34,452.67","1,170.53","160,587.31","118,888.61","0.00"
09-07-2007,"34,940.48","1,213.59","162,107.40","114,592.58","0.00"
09-06-2007,"35,639.13","1,210.22","163,409.01","117,410.21","0.00"
09-05-2007,"34,622.17","1,205.51","164,744.95","118,932.08","0.00"
09-04-2007,"34,188.10","1,220.31","163,917.79","125,367.43","0.00"
09-03-2007,"33,034.71","1,178.61","160,827.65","120,427.87","0.00"
08-31-2007,"33,034.71","1,178.61","160,827.65","120,427.87","0.00"
08-30-2007,"32,526.23","1,157.08","159,625.93","118,488.57","0.00"
08-29-2007,"32,679.19","1,177.26","160,087.89","116,601.45","0.00"
08-28-2007,"31,509.27","1,142.28","158,065.25","110,287.85","0.00"
08-27-2007,"32,513.83","1,153.04","160,206.50","115,010.01","0.00"
08-24-2007,"32,761.87","1,197.44","160,749.62","117,662.40","0.00"
08-23-2007,"31,955.74","1,160.44","159,872.52","113,983.83","0.00"
08-22-2007,"32,451.82","1,172.55","160,047.31","115,236.12","0.00"
08-21-2007,"32,034.29","1,163.81","158,130.80","110,940.09","0.00"
08-20-2007,"30,880.91","1,155.06","155,418.35","106,287.52","0.00"
08-17-2007,"31,013.19","1,159.77","156,080.07","106,148.36","0.00"
08-16-2007,"30,091.31","1,136.90","153,420.68","101,791.47","0.00"
08-15-2007,"29,921.82","1,173.22","155,302.86","104,269.93","0.00"
08-14-2007,"30,364.16","1,174.57","158,751.95","107,861.55","0.00"
08-13-2007,"30,951.18","1,167.84","160,905.68","111,131.40","0.00"
08-10-2007,"30,914.02","1,203.50","160,983.72","108,705.10","0.00"
08-09-2007,"30,637.00","1,195.42","160,665.34","109,913.91","0.00"
08-08-2007,"32,154.17","1,208.88","163,805.46","116,540.57","0.00"
08-07-2007,"32,716.40","1,167.17","160,764.76","117,362.99","0.00"
08-06-2007,"32,658.52","1,140.93","158,889.24","117,554.13","0.00"
08-03-2007,"31,749.00","1,120.76","156,708.41","114,598.90","0.00"
08-02-2007,"32,952.03","1,157.29","159,203.90","118,631.88","0.00"
08-01-2007,"31,959.88","1,160.67","159,805.19","117,336.83","0.00"
07-31-2007,"32,468.36","1,165.41","158,889.24","114,520.75","0.00"
07-30-2007,"34,188.10","1,176.23","160,792.80","122,925.55","0.00"
07-27-2007,"34,742.01","1,156.61","159,478.07","125,028.93","0.00"
07-26-2007,"34,729.65","1,206.66","158,266.15","126,897.61","0.00"
07-25-2007,"35,592.30","1,129.56","158,814.47","119,301.13","0.00"
07-24-2007,"28,371.59","1,086.95","160,135.46","116,672.74","0.00"
07-23-2007,"29,391.73","1,168.11","159,671.23","124,293.01","0.00"
07-20-2007,"29,346.67","1,339.94","162,042.10","124,336.26","0.00"
07-19-2007,"30,051.35","1,361.10","170,911.86","121,092.72","0.00"
07-18-2007,"30,039.06","1,373.39","171,195.37","119,466.62","0.00"
07-17-2007,"30,231.62","1,379.53","172,908.88","120,149.82","0.00"
07-16-2007,"30,190.65","1,369.29","172,282.67","119,449.30","0.00"
07-13-2007,"30,768.32","1,374.75","172,024.08","119,129.28","0.00"
07-12-2007,"29,821.92","1,372.70","169,896.22","115,963.48","0.00"
07-11-2007,"28,977.94","1,365.88","169,628.28","114,510.46","0.00"
07-10-2007,"28,793.58","1,373.39","169,276.24","114,475.85","0.00"
07-09-2007,"29,526.89","1,394.55","169,033.23","112,728.75","0.00"
07-06-2007,"28,256.87","1,391.82","168,048.74","114,432.62","0.00"
07-05-2007,"28,158.54","1,352.91","168,743.49","114,821.84","0.00"
07-04-2007,"28,453.53","1,349.50","166,472.31","109,995.42","0.00"
07-03-2007,"28,453.53","1,349.50","166,472.31","109,995.42","0.00"
07-02-2007,"28,519.08","1,329.70","165,238.58","104,883.59","0.00"
06-29-2007,"28,027.44","1,323.56","162,845.93","105,558.25","0.00"
06-28-2007,"28,224.10","1,354.96","163,565.57","104,278.13","0.00"
06-27-2007,"27,916.82","1,418.44","163,964.35","105,428.51","0.00"
06-26-2007,"27,646.42","1,332.43","165,201.19","103,491.02","0.00"
06-25-2007,"28,129.86","1,339.26","164,316.40","105,817.72","0.00"
06-22-2007,"28,211.80","1,343.35","163,556.22","106,388.60","0.00"
06-21-2007,"28,543.66","1,364.51","160,169.70","107,167.06","0.00"
06-20-2007,"28,310.13","1,334.48","158,879.89","105,134.42","0.00"
06-19-2007,"28,601.02","1,360.42","160,232.01","106,959.46","0.00"
06-18-2007,"29,428.61","1,366.56","160,509.29","108,196.35","0.00"
06-15-2007,"29,662.14","1,345.40","157,608.78","104,226.23","0.00"
06-14-2007,"29,473.67","1,309.22","156,658.56","102,712.57","0.00"
06-13-2007,"29,042.67","1,325.60","157,406.27","101,631.38","0.00"
06-12-2007,"28,707.54","1,370.66","157,259.85","104,122.43","0.00"
06-11-2007,"29,158.21","1,496.94","159,306.71","103,958.10","0.00"
06-08-2007,"30,006.28","1,599.33","160,599.64","107,677.37","0.00"
06-07-2007,"29,514.60","1,633.46","160,465.67","107,313.22","0.00"
06-06-2007,"29,617.07","1,542.67","161,459.51","106,942.17","0.00"
06-05-2007,"30,174.26","1,460.08","161,643.32","106,103.16","0.00"
06-04-2007,"28,850.93","1,466.22","157,976.41","104,944.14","0.00"
06-01-2007,"28,097.09","1,472.36","155,897.45","102,409.84","0.00"
05-31-2007,"28,326.52","1,494.88","155,122.32","104,823.92","0.00"
05-30-2007,"28,621.50","1,505.81","155,337.60","102,729.86","0.00"
05-29-2007,"28,527.27","1,491.48","151,757.92","98,906.79","0.00"
05-28-2007,"28,084.80","1,537.21","150,639.46","98,275.39","0.00"
05-25-2007,"28,084.80","1,537.21","150,639.46","98,275.39","0.00"
05-24-2007,"28,412.56","1,538.58","147,776.34","95,741.09","0.00"
05-23-2007,"28,269.16","1,582.94","147,664.18","97,643.97","0.00"
05-22-2007,"28,220.00","1,569.98","148,253.01","98,206.20","0.00"
05-21-2007,"27,982.37","1,535.85","146,614.27","96,856.86","0.00"
05-18-2007,"25,933.88","1,497.62","146,527.03","95,161.56","0.00"
05-17-2007,"25,470.92","1,489.43","146,726.43","94,659.90","0.00"
05-16-2007,"25,901.11","1,482.60","147,240.48","92,843.51","0.00"
05-15-2007,"24,819.50","1,484.65","142,688.77","92,999.21","0.00"
05-14-2007,"25,278.37","1,498.98","143,866.42","94,590.71","0.00"
05-11-2007,"25,221.01","1,505.81","145,411.69","94,054.44","0.00"
05-10-2007,"24,958.80","1,495.57","143,769.84","92,843.51","0.00"
05-09-2007,"25,749.52","1,509.22","146,193.68","92,418.38","0.00"
05-08-2007,"25,331.63","1,511.27","144,242.89","90,844.64","0.00"
05-07-2007,"24,917.83","1,516.73","144,385.03","89,858.89","0.00"
05-04-2007,"25,905.20","1,523.76","145,574.67","87,169.71","0.00"
05-03-2007,"25,479.12","1,532.70","146,226.65","86,815.18","0.00"
05-02-2007,"25,065.32","1,520.33","143,924.62","86,806.54","0.00"
05-01-2007,"25,417.66","1,523.08","144,919.59","86,011.02","0.00"
04-30-2007,"25,126.78","1,524.45","145,655.01","86,296.35","0.00"
04-27-2007,"25,647.50","1,527.20","148,012.65","86,400.12","0.00"
04-26-2007,"25,721.25","1,521.70","148,683.18","85,466.27","0.00"
04-25-2007,"23,557.91","1,482.51","147,697.48","82,446.74","0.00"
04-24-2007,"18,556.89","1,486.63","147,555.34","80,361.22","0.00"
04-23-2007,"18,565.18","1,494.20","148,034.28","80,593.90","0.00"
04-20-2007,"18,639.82","1,519.64","149,084.87","78,404.75","0.00"
04-19-2007,"18,511.27","1,479.07","145,738.44","77,801.43","0.00"
04-18-2007,"18,656.41","1,492.13","147,085.66","77,913.48","0.00"
04-17-2007,"18,689.58","1,646.23","146,093.78","77,870.38","0.00"
