" Date","AMZN Mkt Cap","AAPL Mkt Cap","GOOGL Mkt Cap","NFLX Mkt Cap"
02-14-2005,"14,702.11","34,578.63","52,766.54","588.49"
02-11-2005,"14,600.10","33,181.25","51,238.15","587.96"
02-10-2005,"14,600.10","32,016.78","51,396.73","597.45"
02-09-2005,"14,644.99","32,172.05","52,381.03","604.84"
02-08-2005,"14,812.29","33,054.59","54,311.34","606.42"
02-07-2005,"14,563.38","32,253.76","53,597.73","608.00"
02-04-2005,"14,575.62","32,212.91","55,875.28","633.84"
02-03-2005,"14,587.86","31,792.07","57,652.49","627.51"
02-02-2005,"17,089.22","32,535.69","56,312.75","591.65"
02-01-2005,"17,334.05","31,677.66","52,468.52","605.36"
01-31-2005,"17,636.01","31,109.81","53,485.63","606.42"
01-28-2005,"17,227.96","29,928.53","52,041.99","603.25"
01-27-2005,"17,264.68","29,386.42","51,424.07","591.13"
01-26-2005,"16,868.87","29,228.65","51,741.23","581.63"
01-25-2005,"16,705.65","29,147.75","48,427.43","597.45"
01-24-2005,"16,477.14","28,625.88","49,411.73","587.43"
01-21-2005,"16,795.42","28,516.66","51,478.76","578.06"
01-20-2005,"17,285.08","28,504.52","53,020.82","580.68"
01-19-2005,"17,937.97","28,269.88","53,944.97","579.63"
01-18-2005,"18,190.96","28,581.39","55,749.51","591.68"
01-17-2005,"18,178.72","28,399.33","54,674.99","593.25"
01-14-2005,"18,178.72","28,399.33","54,674.99","593.25"
01-13-2005,"17,383.02","28,237.51","53,406.34","568.64"
01-12-2005,"17,260.60","26,481.77","53,420.01","562.88"
01-11-2005,"16,991.29","25,956.85","52,916.92","576.49"
01-10-2005,"17,072.90","27,725.90","53,332.52","590.11"
01-07-2005,"17,268.76","27,842.50","53,001.68","582.25"
01-06-2005,"16,750.53","25,952.82","51,552.58","578.59"
01-05-2005,"17,044.33","25,932.72","52,908.72","586.44"
01-04-2005,"17,195.31","25,707.56","53,179.40","610.53"
01-03-2005,"18,166.48","25,446.23","55,424.15","624.14"
12-31-2004,"18,072.62","25,892.53","52,711.86","645.61"
12-30-2004,"18,350.10","26,053.33","54,026.99","663.94"
12-29-2004,"18,288.89","25,908.60","52,741.94","661.32"
12-28-2004,"18,211.36","25,804.06","52,703.66","633.57"
12-27-2004,"17,240.20","25,393.97","52,471.25","607.39"
12-24-2004,"15,885.46","25,735.71","51,374.86","603.72"
12-23-2004,"15,885.46","25,735.71","51,374.86","603.72"
12-22-2004,"16,126.22","25,631.17","50,937.39","612.62"
12-21-2004,"16,073.17","25,607.06","50,240.18","659.75"
12-20-2004,"15,893.63","25,217.07","50,587.42","664.98"
12-17-2004,"16,326.16","26,129.72","49,236.74","679.64"
12-16-2004,"16,342.48","26,775.44","48,249.71","699.54"
12-15-2004,"16,730.13","26,238.29","49,154.72","671.00"
12-14-2004,"16,501.62","26,250.34","48,856.70","659.75"
12-13-2004,"16,252.71","26,097.57","46,603.75","669.17"
12-10-2004,"15,934.43","26,194.05","46,931.85","614.72"
12-09-2004,"16,248.63","25,727.67","47,418.53","614.19"
12-08-2004,"15,799.77","25,442.22","46,475.24","592.20"
12-07-2004,"15,587.59","25,285.40","46,871.70","611.05"
12-06-2004,"16,113.97","26,447.35","48,200.50","586.44"
12-03-2004,"16,358.80","25,200.97","49,324.24","591.68"
12-02-2004,"16,391.45","25,526.03","49,050.82","594.30"
12-01-2004,"16,313.92","26,535.95","49,203.93","589.06"
11-30-2004,"16,191.50","26,246.29","49,756.23","595.87"
11-29-2004,"15,889.54","26,790.38","49,501.96","597.96"
11-26-2004,"15,950.75","25,267.67","49,048.09","594.30"
11-25-2004,"15,812.01","25,071.96","47,782.17","594.82"
11-24-2004,"15,812.01","25,071.96","47,782.17","594.82"
11-23-2004,"15,632.47","23,983.75","45,802.64","573.35"
11-22-2004,"15,526.38","24,015.05","45,140.97","592.20"
11-19-2004,"15,730.40","21,595.93","46,316.66","589.06"
11-18-2004,"16,473.06","21,682.06","45,808.11","624.14"
11-17-2004,"16,281.27","21,490.25","47,164.25","547.69"
11-16-2004,"16,350.64","21,503.95","47,176.56","566.54"
11-15-2004,"16,685.25","21,623.33","50,546.41","588.01"
11-12-2004,"16,509.78","21,725.11","49,361.98","568.64"
11-11-2004,"15,844.66","21,646.83","49,638.62","562.88"
11-10-2004,"15,542.70","21,431.53","45,526.93","543.51"
11-09-2004,"15,261.14","21,157.51","45,754.75","558.17"
11-08-2004,"15,228.50","21,286.69","46,798.95","568.02"
11-05-2004,"14,918.38","21,419.78","45,931.05","571.15"
11-04-2004,"15,061.20","21,314.10","50,094.27","552.85"
11-03-2004,"14,657.23","21,650.73","51,984.67","529.31"
11-02-2004,"14,787.80","20,942.23","52,852.57","518.33"
11-01-2004,"14,322.63","20,531.21","53,167.19","493.22"
10-29-2004,"13,926.81","20,511.64","51,705.31","495.31"
10-28-2004,"14,057.39","20,429.44","52,426.76","501.59"
10-27-2004,"13,967.62","19,689.61","50,438.72","506.30"
10-26-2004,"13,804.40","18,777.55","49,307.73","502.64"
10-25-2004,"13,861.53","18,613.14","50,826.56","522.51"
10-22-2004,"14,118.60","18,558.34","46,766.40","512.57"
10-21-2004,"16,058.80","18,765.80","40,514.79","526.70"
10-20-2004,"15,603.12","18,581.82","38,103.65","528.26"
10-19-2004,"15,594.98","18,562.24","40,124.23","519.37"
10-18-2004,"15,977.43","18,691.42","40,455.12","516.23"
10-15-2004,"15,684.49","17,810.68","39,085.46","538.73"
10-14-2004,"15,908.27","17,607.13","38,513.19","911.65"
10-13-2004,"16,266.30","15,559.87","38,214.85","904.84"
10-12-2004,"16,363.95","14,853.65","37,265.58","901.19"
10-11-2004,"16,335.47","14,970.03","36,685.17","909.01"
10-08-2004,"16,274.44","15,152.35","37,355.08","874.07"
10-07-2004,"16,742.33","15,369.59","37,658.85","914.75"
10-06-2004,"16,827.77","15,765.27","37,178.79","936.13"
10-05-2004,"16,665.03","15,272.59","37,528.66","941.34"
10-04-2004,"16,685.37","15,047.60","36,630.92","899.62"
10-01-2004,"16,465.66","15,001.05","35,958.30","851.64"
09-30-2004,"16,624.34","15,032.09","35,150.07","804.18"
09-29-2004,"16,616.20","15,004.94","35,551.47","854.25"
09-28-2004,"16,042.53","14,756.65","34,406.92","854.77"
09-27-2004,"16,245.96","14,558.82","32,074.43","852.16"
09-24-2004,"16,656.89","14,465.71","32,500.25","868.33"
09-23-2004,"17,019.00","14,457.95","32,768.76","876.15"
09-22-2004,"16,835.91","14,322.18","32,106.98","878.76"
09-21-2004,"17,614.23","14,745.03","31,960.52","913.18"
09-20-2004,"17,604.88","14,628.64","32,372.78","926.22"
09-17-2004,"17,478.75","14,407.53","31,865.60","886.06"
09-16-2004,"17,320.07","14,101.07","30,910.90","891.28"
09-15-2004,"17,173.60","13,654.95","30,376.60","829.22"
09-14-2004,"17,360.76","13,767.46","30,238.28","851.12"
09-13-2004,"16,278.51","13,806.24","29,156.11","825.04"
09-10-2004,"15,692.63","13,914.86","28,567.56","779.15"
09-09-2004,"15,489.20","13,848.93","27,748.48","786.45"
09-08-2004,"15,459.09","14,101.07","27,745.77","785.93"
09-07-2004,"15,662.44","13,872.19","27,550.49","803.66"
09-06-2004,"15,755.98","13,666.60","27,124.68","748.90"
09-03-2004,"15,755.98","13,666.60","27,124.68","748.90"
09-02-2004,"15,934.94","13,833.39","27,531.51","774.46"
09-01-2004,"15,552.63","13,910.99","27,189.77","744.21"
08-31-2004,"15,511.96","13,379.52","27,764.75","727.52"
08-30-2004,"15,581.10","13,235.99","27,667.12","753.60"
08-27-2004,"16,227.77","13,325.21","28,789.97","790.10"
08-26-2004,"16,345.72","13,445.47","29,267.31","794.80"
08-25-2004,"16,390.45","12,820.91","28,749.28","817.22"
08-24-2004,"15,882.06","12,394.19","28,442.80","806.27"
08-23-2004,"16,044.75","12,056.71","29,671.43","829.74"
08-20-2004,"16,069.15","11,948.09","29,375.80","826.09"
08-19-2004,"15,711.25","11,913.16","27,212.82","826.61"
08-18-2004,"16,008.14","12,312.73","0.00","820.87"
08-17-2004,"15,548.56","11,975.25","0.00","812.01"
08-16-2004,"15,434.68","11,940.32","0.00","802.10"
08-13-2004,"14,694.47","11,963.60","0.00","781.24"
08-12-2004,"14,759.54","11,781.28","0.00","802.10"
08-11-2004,"14,869.35","12,029.56","0.00","840.17"
08-10-2004,"15,088.98","12,227.40","0.00","893.88"
08-09-2004,"14,365.03","11,754.12","0.00","856.33"
08-06-2004,"14,434.17","11,552.39","0.00","881.89"
08-05-2004,"14,482.98","12,176.95","0.00","891.80"
08-04-2004,"15,097.11","12,245.25","0.00","914.22"
08-03-2004,"15,296.40","12,052.67","0.00","1,003.93"
08-02-2004,"15,577.03","12,164.36","0.00","1,051.38"
07-30-2004,"15,829.19","12,457.12","0.00","1,068.49"
07-29-2004,"15,690.91","12,572.67","0.00","1,058.06"
07-28-2004,"15,442.82","12,430.16","0.00","1,054.41"
07-27-2004,"15,906.47","12,491.78","0.00","1,061.19"
07-26-2004,"15,772.25","12,041.10","0.00","993.43"
07-23-2004,"16,192.86","11,825.40","0.00","1,056.50"
07-22-2004,"18,558.20","12,202.89","0.00","1,054.93"
07-21-2004,"18,128.87","12,179.76","0.00","1,042.43"
07-20-2004,"19,032.08","12,403.19","0.00","1,123.74"
07-19-2004,"18,639.20","12,314.58","0.00","1,051.29"
07-16-2004,"19,076.63","12,403.19","0.00","1,199.83"
07-15-2004,"19,712.52","12,684.37","0.00","1,667.88"
07-14-2004,"20,048.69","11,393.98","0.00","1,655.70"
07-13-2004,"20,089.19","11,104.82","0.00","1,644.33"
07-12-2004,"19,866.43","11,074.43","0.00","1,682.55"
07-09-2004,"19,570.76","11,412.67","0.00","1,726.45"
07-08-2004,"20,048.69","11,454.47","0.00","1,647.95"
07-07-2004,"20,656.22","11,549.47","0.00","1,722.32"
07-06-2004,"20,753.43","11,762.30","0.00","1,731.09"
07-05-2004,"21,300.21","11,811.71","0.00","1,668.61"
07-02-2004,"21,300.21","11,811.71","0.00","1,668.61"
07-01-2004,"21,288.06","12,275.35","0.00","1,856.59"
06-30-2004,"22,033.31","12,366.57","0.00","1,859.17"
06-29-2004,"21,753.84","12,351.37","0.00","1,765.18"
06-28-2004,"21,624.23","12,347.56","0.00","1,755.88"
06-25-2004,"20,980.24","12,807.41","0.00","1,652.08"
06-24-2004,"20,664.32","12,609.80","0.00","1,605.60"
06-23-2004,"20,579.27","12,807.41","0.00","1,584.94"
06-22-2004,"19,846.18","12,541.38","0.00","1,497.15"
06-21-2004,"20,158.04","12,286.76","0.00","1,493.53"
06-18-2004,"20,089.19","12,507.18","0.00","1,526.07"
06-17-2004,"20,158.04","12,469.17","0.00","1,540.01"
06-16-2004,"20,482.06","12,442.57","0.00","1,561.70"
06-15-2004,"20,295.75","11,663.48","0.00","1,535.37"
06-14-2004,"19,947.43","11,446.87","0.00","1,526.07"
06-11-2004,"20,226.90","11,682.49","0.00","1,610.77"
06-10-2004,"20,226.90","11,682.49","0.00","1,610.77"
06-09-2004,"20,348.41","11,477.26","0.00","1,616.45"
06-08-2004,"21,036.95","11,534.28","0.00","1,653.11"
06-07-2004,"20,964.04","11,329.05","0.00","1,657.76"
06-04-2004,"20,635.97","10,937.60","0.00","1,621.61"
06-03-2004,"20,008.19","10,793.18","0.00","1,608.70"
06-02-2004,"20,392.96","10,990.81","0.00","1,676.87"
06-01-2004,"20,344.36","10,663.98","0.00","1,683.58"
05-31-2004,"19,643.66","10,663.98","0.00","1,700.11"
05-28-2004,"19,643.66","10,663.98","0.00","1,700.11"
05-27-2004,"19,287.24","10,705.78","0.00","1,714.57"
05-26-2004,"18,100.52","10,835.00","0.00","1,680.48"
05-25-2004,"17,667.15","10,796.99","0.00","1,657.76"
05-24-2004,"16,861.15","10,390.35","0.00","1,650.01"
05-21-2004,"16,674.84","10,302.94","0.00","1,614.38"
05-20-2004,"16,597.88","10,150.92","0.00","1,597.85"
05-19-2004,"16,885.45","10,059.71","0.00","1,619.03"
05-18-2004,"17,006.96","10,283.94","0.00","1,600.95"
05-17-2004,"17,043.41","10,124.32","0.00","1,575.13"
05-14-2004,"17,436.28","10,283.94","0.00","1,587.53"
05-13-2004,"17,663.10","10,333.33","0.00","1,584.94"
05-12-2004,"17,424.13","10,375.15","0.00","1,524.00"
05-11-2004,"17,294.52","10,314.33","0.00","1,518.32"
05-10-2004,"16,711.29","9,987.50","0.00","1,393.86"
05-07-2004,"16,970.51","10,135.73","0.00","1,411.94"
05-06-2004,"17,472.74","10,101.51","0.00","1,456.87"
05-05-2004,"17,926.36","9,936.58","0.00","1,486.82"
05-04-2004,"17,800.80","9,746.42","0.00","1,392.83"
05-03-2004,"17,987.12","9,720.32","0.00","1,389.21"
04-30-2004,"17,659.05","9,612.21","0.00","1,309.68"
04-29-2004,"18,708.06","9,981.32","0.00","1,342.78"
04-28-2004,"19,023.98","9,862.01","0.00","1,426.74"
04-27-2004,"19,441.15","10,044.71","0.00","1,445.35"
04-26-2004,"19,137.38","10,115.56","0.00","1,474.73"
04-23-2004,"18,748.56","10,328.07","0.00","1,526.28"
04-22-2004,"19,782.34","10,357.91","0.00","1,535.04"
04-21-2004,"18,511.02","10,339.27","0.00","1,495.35"
04-20-2004,"18,300.49","10,339.27","0.00","1,499.99"
04-19-2004,"19,073.80","10,570.45","0.00","1,579.89"
04-16-2004,"18,421.95","10,879.91","0.00","1,585.04"
04-15-2004,"19,025.22","10,924.66","0.00","1,908.24"
04-14-2004,"18,944.24","9,932.86","0.00","1,872.85"
04-13-2004,"18,859.22","9,956.82","0.00","1,877.47"
04-12-2004,"19,391.71","10,367.23","0.00","1,934.94"
04-09-2004,"19,448.32","10,178.67","0.00","1,931.86"
04-08-2004,"19,448.32","10,178.67","0.00","1,931.86"
04-07-2004,"18,538.58","10,097.32","0.00","1,828.21"
04-06-2004,"18,777.13","10,289.59","0.00","1,826.67"
04-05-2004,"18,987.38","10,470.75","0.00","1,831.80"
04-02-2004,"18,635.62","10,167.57","0.00","1,805.12"
04-01-2004,"18,089.77","10,023.38","0.00","1,814.36"
03-31-2004,"17,499.45","9,997.50","0.00","1,750.73"
03-30-2004,"17,709.70","10,322.86","0.00","1,763.56"
03-29-2004,"17,289.19","10,319.15","0.00","1,713.27"
03-26-2004,"16,860.60","9,997.50","0.00","1,486.48"
03-25-2004,"16,977.86","9,934.64","0.00","1,518.81"
03-24-2004,"16,023.64","9,428.12","0.00","1,453.64"
03-23-2004,"16,266.24","9,350.47","0.00","1,462.36"
03-22-2004,"16,516.92","9,561.21","0.00","1,500.85"
03-19-2004,"17,305.37","9,561.21","0.00","1,576.79"
03-18-2004,"17,390.28","9,490.96","0.00","1,585.51"
03-17-2004,"17,305.37","9,683.22","0.00","1,566.01"
03-16-2004,"17,034.47","9,546.43","0.00","1,490.58"
03-15-2004,"16,609.92","9,779.36","0.00","1,516.24"
03-12-2004,"17,159.81","10,189.75","0.00","1,578.84"
03-11-2004,"16,690.78","10,038.17","0.00","1,540.36"
03-10-2004,"16,799.95","10,234.12","0.00","1,570.63"
03-09-2004,"17,268.98","10,019.68","0.00","1,598.34"
03-08-2004,"17,588.40","9,612.97","0.00","1,640.93"
03-05-2004,"17,826.95","9,886.59","0.00","1,707.12"
03-04-2004,"17,948.25","9,302.40","0.00","1,676.84"
03-03-2004,"17,454.97","8,843.93","0.00","1,694.29"
03-02-2004,"16,985.95","8,803.26","0.00","1,768.18"
03-01-2004,"17,374.10","8,880.91","0.00","1,783.06"
02-27-2004,"17,390.28","8,843.93","0.00","1,765.10"
02-26-2004,"17,649.05","8,518.57","0.00","1,708.54"
02-25-2004,"17,361.97","8,433.54","0.00","1,581.92"
02-24-2004,"17,069.94","8,267.15","0.00","1,586.50"
02-23-2004,"17,735.07","8,204.31","0.00","1,780.74"
02-20-2004,"18,219.50","8,281.96","0.00","1,799.05"
02-19-2004,"18,009.76","8,307.84","0.00","1,736.51"
02-18-2004,"18,098.49","8,599.92","0.00","1,791.93"
02-17-2004,"18,364.71","8,562.94","0.00","1,793.97"
02-16-2004,"18,707.56","8,503.79","0.00","1,807.19"
02-13-2004,"18,707.56","8,503.79","0.00","1,807.19"
02-12-2004,"18,981.84","8,773.70","0.00","1,896.68"
02-11-2004,"19,014.11","8,799.58","0.00","1,829.56"
02-10-2004,"18,388.91","8,496.40","0.00","1,850.92"
02-09-2004,"18,497.81","8,358.69","0.00","1,946.51"
02-06-2004,"18,695.46","8,374.55","0.00","1,948.29"
02-05-2004,"18,570.42","8,267.62","0.00","1,860.07"
02-04-2004,"18,308.24","8,035.30","0.00","1,770.83"
02-03-2004,"18,126.73","8,208.62","0.00","1,828.03"
02-02-2004,"19,469.90","8,230.74","0.00","1,849.14"
01-30-2004,"20,329.04","8,319.24","0.00","1,866.43"
01-29-2004,"19,853.08","8,363.50","0.00","1,798.80"
01-28-2004,"20,958.27","8,304.48","0.00","1,828.03"
01-27-2004,"22,355.92","8,507.31","0.00","1,911.58"
01-26-2004,"22,873.31","8,485.17","0.00","1,938.89"
01-23-2004,"22,905.39","8,319.24","0.00","1,970.41"
01-22-2004,"22,933.47","8,179.11","0.00","1,974.48"
01-21-2004,"22,540.42","8,337.68","0.00","1,672.94"
01-20-2004,"22,704.86","8,381.92","0.00","1,677.99"
01-19-2004,"22,347.90","8,378.24","0.00","1,623.75"
01-16-2004,"22,347.90","8,378.24","0.00","1,623.75"
01-15-2004,"22,532.39","8,426.17","0.00","1,604.67"
01-14-2004,"22,379.99","8,924.00","0.00","1,612.35"
01-13-2004,"22,023.03","8,869.76","0.00","1,617.55"
01-12-2004,"21,236.92","8,726.35","0.00","1,586.35"
01-09-2004,"20,691.46","8,457.90","0.00","1,535.57"
01-08-2004,"20,150.01","8,590.27","0.00","1,537.06"
01-07-2004,"20,815.79","8,307.12","0.00","1,541.52"
01-06-2004,"21,269.01","8,123.26","0.00","1,476.38"
01-05-2004,"21,365.27","8,152.67","0.00","1,384.49"
01-02-2004,"20,815.79","7,825.40","0.00","1,357.99"
01-01-2004,"21,104.57","7,858.49","0.00","1,354.52"
12-31-2003,"21,104.57","7,858.49","0.00","1,354.52"
12-30-2003,"21,188.79","7,825.40","0.00","1,406.54"
12-29-2003,"21,445.48","7,777.58","0.00","1,444.18"
12-26-2003,"21,445.48","7,641.52","0.00","1,441.46"
12-25-2003,"21,385.32","7,505.46","0.00","1,411.24"
12-24-2003,"21,385.32","7,505.46","0.00","1,411.24"
12-23-2003,"21,048.42","7,284.83","0.00","1,358.98"
12-22-2003,"20,009.63","7,299.53","0.00","1,287.16"
12-19-2003,"19,748.93","7,244.36","0.00","1,264.87"
12-18-2003,"19,552.41","7,264.52","0.00","1,267.32"
12-17-2003,"19,083.15","7,206.52","0.00","1,250.50"
12-16-2003,"19,853.21","7,293.50","0.00","1,109.58"
12-15-2003,"20,218.19","7,311.63","0.00","1,122.45"
12-12-2003,"20,450.81","7,572.63","0.00","1,159.36"
12-11-2003,"20,374.61","7,688.64","0.00","1,174.96"
12-10-2003,"19,732.89","7,387.76","0.00","1,115.77"
12-09-2003,"19,789.04","7,413.13","0.00","1,125.43"
12-08-2003,"20,486.91","7,630.63","0.00","1,169.26"
12-05-2003,"20,679.43","7,558.14","0.00","1,175.70"
12-04-2003,"20,775.69","7,666.88","0.00","1,189.82"
12-03-2003,"20,659.37","7,623.38","0.00","1,232.67"
12-02-2003,"21,629.97","7,808.25","0.00","1,260.66"
12-01-2003,"21,918.75","7,869.88","0.00","1,255.70"
11-28-2003,"21,646.02","7,579.88","0.00","1,213.60"
11-27-2003,"21,240.93","7,511.02","0.00","1,196.51"
11-26-2003,"21,240.93","7,511.02","0.00","1,196.51"
11-25-2003,"21,044.41","7,496.50","0.00","1,189.08"
11-24-2003,"20,587.18","7,666.88","0.00","1,159.11"
11-21-2003,"19,484.22","7,351.50","0.00","1,130.63"
11-20-2003,"19,592.51","7,385.95","0.00","1,128.40"
11-19-2003,"19,865.24","7,402.23","0.00","1,150.19"
11-18-2003,"19,452.14","7,398.64","0.00","1,153.41"
11-17-2003,"20,198.14","7,659.64","0.00","1,106.11"
11-14-2003,"21,036.38","7,779.26","0.00","1,158.37"
11-13-2003,"21,978.91","8,127.27","0.00","1,201.21"
11-12-2003,"21,710.19","8,094.65","0.00","1,244.29"
11-11-2003,"20,948.15","7,808.25","0.00","1,164.81"
11-10-2003,"20,847.88","7,938.76","0.00","1,154.16"
11-07-2003,"21,782.38","8,156.26","0.00","1,161.09"
11-06-2003,"22,055.11","8,381.02","0.00","1,258.92"
11-05-2003,"22,757.00","8,348.40","0.00","1,454.34"
11-04-2003,"22,805.12","8,304.89","0.00","1,476.13"
11-03-2003,"22,757.00","8,391.88","0.00","1,447.65"
10-31-2003,"21,830.51","8,297.65","0.00","1,419.17"
10-30-2003,"22,392.02","8,370.14","0.00","1,399.69"
10-29-2003,"22,736.94","8,587.63","0.00","1,417.70"
10-28-2003,"22,752.98","8,598.51","0.00","1,355.77"
10-27-2003,"21,986.93","8,192.51","0.00","1,290.21"
10-24-2003,"21,862.20","8,192.51","0.00","1,247.99"
10-23-2003,"21,750.92","8,333.88","0.00","1,251.35"
10-22-2003,"21,634.80","8,250.51","0.00","1,259.03"
10-21-2003,"23,673.47","8,402.76","0.00","1,308.24"
10-20-2003,"23,769.20","8,417.25","0.00","1,314.02"
10-17-2003,"23,809.09","8,246.90","0.00","1,251.35"
10-16-2003,"23,896.84","8,428.13","0.00","1,244.63"
10-15-2003,"23,350.38","8,997.27","0.00","1,072.99"
10-14-2003,"23,896.84","8,899.38","0.00","1,133.49"
10-13-2003,"23,254.65","8,826.89","0.00","1,124.12"
10-10-2003,"23,158.91","8,584.02","0.00","1,071.79"
10-09-2003,"23,079.14","8,500.65","0.00","1,033.87"
10-08-2003,"22,217.56","8,359.26","0.00","1,032.19"
10-07-2003,"21,902.45","8,417.25","0.00","1,057.39"
10-06-2003,"21,599.30","8,080.13","0.00","992.82"
10-03-2003,"21,096.71","7,862.64","0.00","963.77"
10-02-2003,"19,979.85","7,456.64","0.00","983.46"
10-01-2003,"19,592.94","7,536.39","0.00","828.39"
09-30-2003,"19,317.71","7,511.02","0.00","805.59"
09-29-2003,"19,888.11","7,721.27","0.00","803.67"
09-26-2003,"19,369.56","7,500.14","0.00","803.91"
09-25-2003,"19,963.89","7,405.89","0.00","835.59"
09-24-2003,"19,788.39","7,728.51","0.00","912.17"
09-23-2003,"20,119.46","8,130.88","0.00","939.29"
09-22-2003,"18,933.99","8,004.01","0.00","931.13"
09-19-2003,"18,978.66","8,185.27","0.00","888.16"
09-18-2003,"19,102.32","8,294.01","0.00","877.12"
09-17-2003,"18,412.25","8,018.52","0.00","858.16"
09-16-2003,"18,444.16","8,105.51","0.00","861.76"
09-15-2003,"18,152.98","8,051.14","0.00","852.39"
09-12-2003,"18,220.79","8,373.77","0.00","829.83"
09-11-2003,"18,025.34","8,178.02","0.00","789.02"
09-10-2003,"18,436.19","8,040.26","0.00","813.99"
09-09-2003,"18,619.67","8,109.14","0.00","852.39"
09-08-2003,"18,859.00","8,243.26","0.00","833.43"
09-05-2003,"18,555.85","8,156.26","0.00","829.35"
09-04-2003,"18,862.99","8,275.88","0.00","803.91"
09-03-2003,"18,424.22","8,319.39","0.00","799.34"
09-02-2003,"18,878.94","8,283.13","0.00","807.75"
09-01-2003,"18,476.08","8,196.15","0.00","800.06"
08-29-2003,"18,476.08","8,196.15","0.00","800.06"
08-28-2003,"18,324.50","8,043.90","0.00","759.50"
08-27-2003,"18,300.57","7,786.51","0.00","777.02"
08-26-2003,"18,320.51","7,630.63","0.00","715.09"
08-25-2003,"18,288.60","7,561.77","0.00","673.80"
08-22-2003,"18,037.31","7,569.02","0.00","691.33"
08-21-2003,"18,228.77","7,859.00","0.00","692.05"
08-20-2003,"17,454.95","7,616.13","0.00","665.40"
08-19-2003,"17,379.16","7,366.02","0.00","620.27"
08-18-2003,"17,159.77","7,373.26","0.00","596.51"
08-15-2003,"15,995.05","7,144.89","0.00","599.87"
08-14-2003,"16,074.82","7,239.14","0.00","598.67"
08-13-2003,"16,038.92","7,315.27","0.00","581.39"
08-12-2003,"15,895.33","7,141.25","0.00","596.99"
08-11-2003,"15,528.36","7,187.91","0.00","595.79"
08-08-2003,"15,542.08","7,180.60","0.00","563.86"
08-07-2003,"15,486.50","7,286.62","0.00","554.26"
08-06-2003,"15,458.71","7,176.94","0.00","560.74"
08-05-2003,"15,351.53","7,451.15","0.00","583.55"
08-04-2003,"15,740.57","7,754.62","0.00","598.91"
08-01-2003,"15,891.43","7,579.11","0.00","598.91"
07-31-2003,"16,530.58","7,707.08","0.00","628.91"
07-30-2003,"16,141.53","7,414.58","0.00","615.91"
07-29-2003,"16,431.33","7,575.47","0.00","633.35"
07-28-2003,"16,705.26","7,674.17","0.00","631.69"
07-25-2003,"16,514.70","7,875.25","0.00","641.18"
07-24-2003,"16,388.92","7,498.69","0.00","626.47"
07-23-2003,"15,912.84","7,601.06","0.00","632.87"
07-22-2003,"13,659.24","7,604.71","0.00","586.13"
07-21-2003,"13,839.43","7,535.24","0.00","558.36"
07-18-2003,"13,702.25","7,626.29","0.00","573.08"
07-17-2003,"14,227.23","7,641.27","0.00","599.89"
07-16-2003,"14,759.97","7,264.69","0.00","604.64"
07-15-2003,"15,053.76","7,169.63","0.00","625.99"
07-14-2003,"15,382.81","7,275.66","0.00","667.76"
07-11-2003,"14,748.22","7,257.38","0.00","628.60"
07-10-2003,"14,983.25","7,158.65","0.00","638.57"
07-09-2003,"15,864.62","7,272.00","0.00","653.99"
07-08-2003,"15,868.54","7,458.46","0.00","650.91"
07-07-2003,"15,296.63","7,264.69","0.00","635.96"
07-04-2003,"14,759.97","6,994.14","0.00","658.50"
07-03-2003,"14,759.97","6,994.14","0.00","658.50"
07-02-2003,"14,826.56","7,045.33","0.00","644.50"
07-01-2003,"14,591.53","6,979.50","0.00","587.31"
06-30-2003,"14,227.23","6,968.55","0.00","606.30"
06-27-2003,"14,219.40","6,847.90","0.00","590.87"
06-26-2003,"14,383.92","7,052.64","0.00","590.40"
06-25-2003,"13,862.94","6,979.50","0.00","548.63"
06-24-2003,"13,866.85","6,866.18","0.00","542.23"
06-23-2003,"13,937.36","6,968.55","0.00","510.19"
06-20-2003,"13,725.83","7,019.74","0.00","514.94"
06-19-2003,"13,906.02","6,997.79","0.00","521.34"
06-18-2003,"14,043.13","6,990.48","0.00","509.24"
06-17-2003,"14,039.21","6,650.46","0.00","503.31"
06-16-2003,"14,039.21","6,679.72","0.00","516.12"
06-13-2003,"13,369.37","6,368.94","0.00","455.61"
06-12-2003,"13,788.90","6,496.91","0.00","520.16"
06-11-2003,"13,573.06","6,379.92","0.00","532.73"
06-10-2003,"13,345.87","6,281.19","0.00","538.67"
06-09-2003,"13,193.10","6,138.61","0.00","545.81"
06-06-2003,"13,063.83","6,270.24","0.00","560.26"
06-05-2003,"13,913.86","6,449.39","0.00","602.98"
06-04-2003,"13,862.94","6,434.75","0.00","579.01"
06-03-2003,"13,800.26","6,328.73","0.00","566.22"
06-02-2003,"13,866.85","6,379.92","0.00","552.91"
05-30-2003,"14,058.79","6,562.71","0.00","532.73"
05-29-2003,"13,925.61","6,617.56","0.00","541.04"
05-28-2003,"13,655.32","6,683.36","0.00","536.29"
05-27-2003,"13,651.41","6,902.73","0.00","538.43"
05-26-2003,"12,817.05","6,697.98","0.00","524.90"
05-23-2003,"12,817.05","6,697.98","0.00","524.90"
05-22-2003,"12,926.73","6,668.75","0.00","536.06"
05-21-2003,"12,437.08","6,526.16","0.00","502.84"
05-20-2003,"12,331.31","6,504.22","0.00","516.12"
05-19-2003,"12,362.65","6,617.56","0.00","493.34"
05-16-2003,"12,946.31","6,873.49","0.00","564.53"
